image_name,success_attempt,status,total_time_seconds
frame_00322.png,1,success,87.956
frame_00321.png,1,success,88.0824
frame_00320.png,1,success,86.0011
frame_00323.png,1,success,85.863
frame_00319.png,1,success,81.904
frame_00325.png,1,success,95.7189
frame_00315.png,1,success,89.5055
frame_00318.png,1,success,99.1767
frame_00316.png,1,success,89.4265
frame_00317.png,1,success,89.4618
frame_00314.png,1,success,89.4274
frame_00324.png,1,success,98.9487
frame_00313.png,1,success,88.9536
frame_00310.png,1,success,105.0933
frame_00308.png,1,success,89.3022
frame_00305.png,1,success,88.5477
frame_00311.png,1,success,108.8738
frame_00306.png,1,success,89.5601
frame_00307.png,1,success,89.4891
frame_00309.png,1,success,85.8889
frame_00303.png,1,success,85.9614
frame_00300.png,1,success,82.638
frame_00301.png,1,success,85.9511
frame_00302.png,1,success,82.6597
frame_00298.png,1,success,93.0837
frame_00304.png,1,success,82.8944
frame_00296.png,1,success,82.89
frame_00299.png,1,success,92.7429
frame_00295.png,1,success,82.7566
frame_00312.png,1,success,95.1029
frame_00297.png,1,success,92.0702
frame_00293.png,1,success,82.6901
frame_00290.png,1,success,89.3297
frame_00289.png,1,success,86.213
frame_00292.png,1,success,92.0364
frame_00294.png,1,success,82.7081
frame_00288.png,1,success,86.0114
frame_00287.png,1,success,85.5967
frame_00284.png,1,success,86.0746
frame_00286.png,1,success,92.1342
frame_00291.png,1,success,91.9991
frame_00285.png,1,success,102.2189
frame_00281.png,1,success,85.7802
frame_00280.png,1,success,85.7135
frame_00283.png,1,success,85.9584
frame_00278.png,1,success,86.128
frame_00279.png,1,success,92.2517
frame_00282.png,1,success,89.1723
frame_00275.png,1,success,85.9569
frame_00274.png,1,success,91.9524
frame_00273.png,1,success,98.385
frame_00272.png,1,success,102.4494
frame_00276.png,1,success,85.977
frame_00277.png,1,success,85.981
frame_00270.png,1,success,85.983
frame_00271.png,1,success,99.5127
frame_00265.png,1,success,89.2797
frame_00268.png,1,success,85.9492
frame_00266.png,1,success,95.672
frame_00263.png,1,success,82.7689
frame_00262.png,1,success,89.5152
frame_00269.png,1,success,89.075
frame_00267.png,1,success,95.772
frame_00260.png,1,success,92.1112
frame_00261.png,1,success,95.7389
frame_00258.png,1,success,85.9161
frame_00257.png,1,success,85.9428
frame_00259.png,1,success,89.3184
frame_00255.png,1,success,85.6894
frame_00251.png,1,success,85.8318
frame_00256.png,1,success,85.8039
frame_00264.png,1,success,86.1281
frame_00248.png,1,success,85.6987
frame_00249.png,1,success,82.7039
frame_00254.png,1,success,75.8891
frame_00247.png,1,success,92.3527
frame_00253.png,1,success,79.523
frame_00245.png,1,success,98.7043
frame_00250.png,1,success,85.8704
frame_00243.png,1,success,79.3253
frame_00246.png,1,success,95.3725
frame_00244.png,1,success,86.2043
frame_00242.png,1,success,79.3012
frame_00241.png,1,success,75.8675
frame_00240.png,1,success,75.833
frame_00252.png,1,success,86.223
frame_00238.png,1,success,85.9707
frame_00237.png,1,success,86.202
frame_00233.png,1,success,89.4334
frame_00234.png,1,success,88.9146
frame_00236.png,1,success,85.9645
frame_00235.png,1,success,85.6753
frame_00239.png,1,success,86.0459
frame_00228.png,1,success,82.1114
frame_00231.png,1,success,84.0403
frame_00225.png,1,success,82.7985
frame_00227.png,1,success,81.926
frame_00232.png,1,success,86.0192
frame_00226.png,1,success,85.8278
frame_00222.png,1,success,85.9382
frame_00221.png,1,success,86.0124
frame_00230.png,1,success,82.5525
frame_00220.png,1,success,75.9687
