image_name,success_attempt,status,total_time_seconds
frame_00365.png,1,success,86.0196
frame_00363.png,1,success,91.72
frame_00367.png,1,success,88.1762
frame_00366.png,1,success,86.1231
frame_00368.png,1,success,91.9844
frame_00369.png,1,success,100.0488
frame_00370.png,1,success,104.1291
frame_00371.png,1,success,103.7651
frame_00372.png,1,success,99.8945
frame_00373.png,1,success,103.5885
frame_00374.png,1,success,99.7276
frame_00376.png,1,success,99.3574
frame_00375.png,1,success,103.383
frame_00377.png,1,success,102.9741
frame_00378.png,1,success,95.5102
frame_00380.png,1,success,87.8176
frame_00379.png,1,success,99.4225
frame_00381.png,1,success,91.9307
frame_00383.png,1,success,99.4682
frame_00382.png,1,success,95.8126
frame_00384.png,1,success,89.4484
frame_00385.png,1,success,91.7078
frame_00386.png,1,success,91.4592
frame_00387.png,1,success,91.4731
frame_00388.png,1,success,92.456
frame_00389.png,1,success,95.1005
frame_00391.png,1,success,88.0244
frame_00392.png,1,success,88.1206
frame_00390.png,1,success,88.0322
frame_00395.png,1,success,91.8957
frame_00394.png,1,success,88.2195
frame_00393.png,1,success,87.9844
frame_00398.png,1,success,88.1184
frame_00397.png,1,success,91.8067
frame_00396.png,1,success,88.3533
frame_00400.png,1,success,88.2593
frame_00399.png,1,success,88.0767
frame_00401.png,1,success,91.7904
frame_00402.png,1,success,88.2645
frame_00403.png,1,success,88.2128
frame_00404.png,1,success,88.1642
frame_00406.png,1,success,91.9197
frame_00405.png,1,success,91.6755
frame_00407.png,1,success,91.4312
frame_00408.png,1,success,103.8034
frame_00409.png,1,success,99.0108
frame_00410.png,1,success,103.0701
frame_00411.png,1,success,99.3765
frame_00412.png,1,success,99.4235
frame_00413.png,1,success,99.2032
frame_00415.png,1,success,95.8058
frame_00414.png,1,success,99.7109
frame_00416.png,1,success,87.8707
frame_00417.png,1,success,88.0503
frame_00418.png,1,success,91.8245
frame_00419.png,1,success,91.8798
frame_00421.png,1,success,91.9232
frame_00420.png,1,success,92.0651
frame_00422.png,1,success,91.9613
frame_00424.png,1,success,91.616
frame_00423.png,1,success,91.8483
frame_00425.png,1,success,91.6784
frame_00426.png,1,success,91.5067
frame_00427.png,1,success,91.2559
frame_00428.png,1,success,95.7213
frame_00429.png,1,success,95.379
frame_00430.png,1,success,91.9454
frame_00432.png,1,success,88.0486
frame_00431.png,1,success,87.8508
frame_00433.png,1,success,84.1191
frame_00436.png,1,success,84.2022
frame_00435.png,1,success,88.0331
frame_00434.png,1,success,84.2948
frame_00439.png,1,success,83.912
frame_00437.png,1,success,83.8815
frame_00438.png,1,success,84.4027
frame_00440.png,1,success,84.1931
frame_00441.png,1,success,88.0353
frame_00442.png,1,success,84.0807
frame_00443.png,1,success,84.1111
frame_00445.png,1,success,87.6943
frame_00444.png,1,success,83.993
frame_00447.png,1,success,91.7036
frame_00448.png,1,success,95.6504
frame_00446.png,1,success,87.5765
frame_00449.png,1,success,99.0256
