image_name,success_attempt,status,total_time_seconds
frame_00001.png,1,success,102.7415
frame_00002.png,1,success,99.3704
frame_00003.png,1,success,102.7983
frame_00004.png,1,success,102.6784
frame_00005.png,1,success,105.6329
frame_00006.png,1,success,109.6501
frame_00007.png,1,success,109.2247
frame_00008.png,1,success,109.2396
frame_00009.png,1,success,106.2184
frame_00011.png,1,success,112.5448
frame_00010.png,1,success,109.7194
frame_00012.png,1,success,106.0546
frame_00013.png,1,success,109.2289
frame_00014.png,1,success,109.3171
frame_00015.png,1,success,109.2582
frame_00016.png,1,success,112.89
frame_00018.png,1,success,109.2343
frame_00017.png,1,success,109.4402
frame_00019.png,1,success,113.0351
frame_00020.png,1,success,112.7588
frame_00021.png,1,success,109.5194
frame_00023.png,1,success,106.1719
frame_00022.png,1,success,112.5729
frame_00024.png,1,success,109.5765
frame_00026.png,1,success,109.3809
frame_00027.png,1,success,99.3902
frame_00025.png,1,success,112.7765
frame_00028.png,1,success,106.1954
frame_00029.png,1,success,99.1683
frame_00030.png,1,success,106.0971
frame_00031.png,1,success,102.7985
frame_00033.png,1,success,105.8452
frame_00032.png,1,success,106.792
frame_00035.png,1,success,99.1663
frame_00034.png,1,success,102.6126
frame_00036.png,1,success,102.3744
frame_00038.png,1,success,102.4589
frame_00037.png,1,success,95.6428
frame_00039.png,1,success,99.3845
frame_00041.png,1,success,98.9345
frame_00040.png,1,success,99.2935
frame_00042.png,1,success,95.796
frame_00043.png,1,success,95.7208
frame_00044.png,1,success,95.7392
frame_00045.png,1,success,95.8266
frame_00047.png,1,success,95.7851
frame_00046.png,1,success,95.7584
frame_00048.png,1,success,95.9037
frame_00049.png,1,success,99.3073
frame_00050.png,1,success,95.6871
frame_00051.png,1,success,99.3799
frame_00052.png,1,success,95.5843
frame_00053.png,1,success,95.4486
frame_00054.png,1,success,99.1346
frame_00055.png,1,success,95.2954
frame_00056.png,1,success,95.4369
frame_00057.png,1,success,95.4043
frame_00058.png,1,success,92.1398
frame_00059.png,1,success,92.1062
frame_00060.png,1,success,91.8474
frame_00061.png,1,success,95.0352
frame_00062.png,1,success,98.2296
frame_00063.png,1,success,91.8525
frame_00064.png,1,success,88.2839
frame_00065.png,1,success,85.1024
frame_00066.png,1,success,84.7836
frame_00067.png,1,success,84.9765
frame_00068.png,1,success,78.2071
frame_00069.png,1,success,78.3078
frame_00070.png,1,success,78.1732
frame_00071.png,1,success,79.4957
frame_00073.png,1,success,79.8387
frame_00072.png,1,success,78.0617
frame_00074.png,1,success,79.6799
frame_00076.png,1,success,78.3016
frame_00075.png,1,success,80.2006
frame_00078.png,1,success,79.6071
frame_00079.png,1,success,79.5984
frame_00077.png,1,success,79.629
frame_00081.png,1,success,78.3437
frame_00080.png,1,success,78.2046
frame_00082.png,1,success,79.6716
frame_00085.png,1,success,79.3662
frame_00083.png,1,success,79.6113
frame_00084.png,1,success,79.4556
frame_00087.png,1,success,79.6787
frame_00086.png,1,success,79.4374
frame_00088.png,1,success,79.5703
frame_00089.png,1,success,75.4753
frame_00091.png,1,success,75.409
frame_00090.png,1,success,83.9267
frame_00094.png,1,success,83.6186
frame_00093.png,1,success,82.8386
frame_00092.png,1,success,74.6001
frame_00097.png,1,success,75.5434
frame_00096.png,1,success,75.6565
frame_00095.png,1,success,84.5192
frame_00099.png,1,success,84.1295
frame_00098.png,1,success,75.5346
frame_00100.png,1,success,75.4147
frame_00102.png,1,success,75.6535
frame_00103.png,1,success,75.5094
frame_00101.png,1,success,75.2462
frame_00105.png,1,success,75.5421
frame_00104.png,1,success,75.4734
frame_00106.png,1,success,81.8208
frame_00107.png,1,success,83.1828
frame_00109.png,1,success,82.8969
frame_00108.png,1,success,83.4575
frame_00110.png,1,success,75.488
frame_00112.png,1,success,75.5491
frame_00111.png,1,success,83.5689
frame_00114.png,1,success,80.5553
frame_00115.png,1,success,75.5356
frame_00113.png,1,success,75.4195
frame_00116.png,1,success,83.4403
frame_00118.png,1,success,81.5419
frame_00117.png,1,success,84.0211
frame_00121.png,1,success,83.4981
frame_00120.png,1,success,84.2225
frame_00119.png,1,success,81.6985
frame_00122.png,1,success,83.6013
frame_00123.png,1,success,75.4515
frame_00124.png,1,success,82.6362
frame_00125.png,1,success,83.7191
frame_00127.png,1,success,75.4416
frame_00126.png,1,success,83.3729
frame_00128.png,1,success,81.9729
frame_00129.png,1,success,75.4455
frame_00130.png,1,success,75.5228
frame_00131.png,1,success,82.6086
frame_00132.png,1,success,74.788
frame_00133.png,1,success,74.732
frame_00134.png,1,success,78.3757
frame_00135.png,1,success,78.298
frame_00136.png,1,success,78.4163
frame_00137.png,1,success,78.3727
frame_00138.png,1,success,78.3183
frame_00139.png,1,success,78.3602
frame_00141.png,1,success,78.361
frame_00140.png,1,success,78.3682
frame_00142.png,1,success,78.1821
frame_00143.png,1,success,78.3308
frame_00144.png,1,success,78.2353
frame_00145.png,1,success,78.224
frame_00147.png,1,success,78.2469
frame_00146.png,1,success,78.4418
frame_00149.png,1,success,85.1805
frame_00148.png,1,success,88.8777
frame_00150.png,1,success,81.8272
frame_00151.png,1,success,81.8798
frame_00152.png,1,success,85.1888
frame_00153.png,1,success,85.3323
frame_00154.png,1,success,85.3189
frame_00155.png,1,success,99.0045
frame_00156.png,1,success,102.6808
frame_00158.png,1,success,101.8712
frame_00157.png,1,success,101.4733
frame_00159.png,1,success,114.0676
frame_00161.png,1,success,104.5892
frame_00160.png,1,success,114.4465
frame_00162.png,1,success,97.7922
frame_00164.png,1,success,118.4223
frame_00163.png,1,success,97.7423
frame_00165.png,1,success,104.2376
frame_00166.png,1,success,77.3867
frame_00167.png,1,success,117.2323
frame_00168.png,1,success,103.533
frame_00170.png,1,success,94.5718
frame_00169.png,1,success,97.0438
frame_00171.png,1,success,91.0381
frame_00173.png,1,success,84.1138
frame_00172.png,1,success,107.7654
frame_00174.png,1,success,80.9123
frame_00175.png,1,success,77.5511
frame_00176.png,1,success,77.4881
frame_00177.png,1,success,77.5143
frame_00179.png,1,success,101.4577
frame_00178.png,1,success,90.8883
frame_00180.png,1,success,107.6424
frame_00182.png,1,success,100.8256
frame_00181.png,1,success,107.4016
frame_00185.png,1,success,100.153
frame_00183.png,1,success,100.512
frame_00184.png,1,success,100.3585
frame_00188.png,1,success,104.3052
frame_00186.png,1,success,108.5217
frame_00187.png,1,success,101.1666
frame_00189.png,1,success,104.021
frame_00190.png,1,success,107.3695
frame_00191.png,1,success,101.1517
frame_00192.png,1,success,98.3414
frame_00194.png,1,success,98.0528
frame_00193.png,1,success,94.6541
frame_00196.png,1,success,77.4384
frame_00195.png,1,success,77.4627
frame_00197.png,1,success,77.4974
frame_00198.png,1,success,77.4865
frame_00200.png,1,success,77.6107
frame_00199.png,1,success,77.5842
frame_00201.png,1,success,80.7873
frame_00202.png,1,success,81.8882
frame_00203.png,1,success,80.9412
frame_00206.png,1,success,87.2809
frame_00205.png,1,success,77.4139
frame_00204.png,1,success,100.5804
frame_00207.png,1,success,90.6514
frame_00208.png,1,success,98.4069
frame_00209.png,1,success,88.0412
frame_00211.png,1,success,101.0444
frame_00210.png,1,success,101.2674
frame_00212.png,1,success,97.6648
frame_00214.png,1,success,87.7613
frame_00213.png,1,success,97.6223
frame_00215.png,1,success,100.9875
frame_00217.png,1,success,87.8026
frame_00216.png,1,success,94.4631
frame_00220.png,1,success,84.1341
frame_00218.png,1,success,90.9938
frame_00219.png,1,success,90.7709
frame_00222.png,1,success,77.563
frame_00221.png,1,success,80.8905
frame_00223.png,1,success,77.734
frame_00224.png,1,success,77.6153
frame_00225.png,1,success,77.4618
frame_00226.png,1,success,77.3715
frame_00228.png,1,success,77.6731
frame_00229.png,1,success,80.9958
frame_00227.png,1,success,80.8018
frame_00231.png,1,success,77.7632
frame_00230.png,1,success,77.7128
frame_00232.png,1,success,77.3771
frame_00234.png,1,success,77.5009
frame_00233.png,1,success,77.6548
frame_00235.png,1,success,77.7762
frame_00236.png,1,success,77.4144
frame_00237.png,1,success,77.8113
frame_00238.png,1,success,84.5337
frame_00239.png,1,success,84.484
frame_00240.png,1,success,87.8876
frame_00242.png,1,success,90.9155
frame_00241.png,1,success,91.2588
frame_00243.png,1,success,91.3235
frame_00245.png,1,success,94.5983
frame_00244.png,1,success,81.0616
frame_00246.png,1,success,97.7903
frame_00249.png,1,success,100.8498
frame_00248.png,1,success,101.1264
frame_00247.png,1,success,101.0009
frame_00251.png,1,success,96.9687
frame_00250.png,1,success,103.8133
frame_00252.png,1,success,91.0649
frame_00255.png,1,success,93.4357
frame_00254.png,1,success,94.2373
frame_00253.png,1,success,94.2521
frame_00256.png,1,success,94.5885
frame_00257.png,1,success,97.04
frame_00258.png,1,success,94.0623
frame_00261.png,1,success,97.4844
frame_00259.png,1,success,94.0069
frame_00260.png,1,success,101.2406
frame_00264.png,1,success,97.7941
frame_00263.png,1,success,97.3395
frame_00262.png,1,success,94.1896
frame_00266.png,1,success,81.3924
frame_00265.png,1,success,101.4018
frame_00267.png,1,success,104.5917
frame_00269.png,1,success,104.3256
frame_00270.png,1,success,101.3495
frame_00268.png,1,success,111.1722
frame_00271.png,1,success,94.2886
frame_00272.png,1,success,97.3069
frame_00273.png,1,success,90.9281
frame_00274.png,1,success,90.8665
frame_00276.png,1,success,78.2018
frame_00275.png,1,success,90.9668
frame_00279.png,1,success,97.3527
frame_00278.png,1,success,100.8541
frame_00277.png,1,success,104.8036
frame_00282.png,1,success,94.2673
frame_00280.png,1,success,97.49
frame_00281.png,1,success,100.7419
frame_00283.png,1,success,94.376
frame_00284.png,1,success,94.2197
frame_00285.png,1,success,94.4201
frame_00288.png,1,success,104.3558
frame_00286.png,1,success,97.8079
frame_00287.png,1,success,108.7714
frame_00289.png,1,success,114.4424
frame_00290.png,1,success,110.955
frame_00291.png,1,success,77.43
frame_00293.png,1,success,100.8014
frame_00292.png,1,success,113.6443
frame_00294.png,1,success,103.8666
frame_00296.png,1,success,97.6576
frame_00295.png,1,success,103.5338
frame_00297.png,1,success,87.9024
frame_00298.png,1,success,89.649
frame_00299.png,1,success,87.8108
frame_00300.png,1,success,78.1481
frame_00301.png,1,success,107.5721
frame_00302.png,1,success,77.4809
frame_00303.png,1,success,107.4878
frame_00305.png,1,success,97.5246
frame_00304.png,1,success,77.48
frame_00306.png,1,success,91.689
frame_00308.png,1,success,93.9522
frame_00307.png,1,success,93.6601
frame_00309.png,1,success,91.3578
frame_00310.png,1,success,98.0402
frame_00311.png,1,success,77.7111
frame_00312.png,1,success,84.4115
frame_00314.png,1,success,77.7538
frame_00313.png,1,success,84.4236
frame_00316.png,1,success,101.3021
frame_00317.png,1,success,90.7677
frame_00315.png,1,success,78.3751
frame_00320.png,1,success,91.1158
frame_00318.png,1,success,91.2837
frame_00319.png,1,success,89.7529
frame_00323.png,1,success,89.8642
frame_00322.png,1,success,89.9256
frame_00321.png,1,success,89.8033
frame_00326.png,1,success,96.7944
frame_00325.png,1,success,94.03
frame_00324.png,1,success,91.2033
frame_00329.png,1,success,107.2687
frame_00328.png,1,success,107.45
frame_00327.png,1,success,97.055
frame_00330.png,1,success,97.5481
frame_00331.png,1,success,97.4811
frame_00332.png,1,success,93.6444
frame_00333.png,1,success,91.0534
frame_00335.png,1,success,93.5611
frame_00334.png,1,success,93.5819
frame_00336.png,1,success,91.1174
frame_00338.png,1,success,94.324
frame_00337.png,1,success,94.4395
frame_00339.png,1,success,100.9715
frame_00340.png,1,success,100.8733
frame_00341.png,1,success,97.7025
frame_00342.png,1,success,107.7653
frame_00344.png,1,success,107.355
frame_00343.png,1,success,110.7415
frame_00347.png,1,success,103.9526
frame_00345.png,1,success,113.9895
frame_00346.png,1,success,77.6111
frame_00349.png,1,success,104.6627
frame_00350.png,1,success,87.8533
frame_00348.png,1,success,104.02
frame_00353.png,1,success,89.9131
frame_00351.png,1,success,87.7999
frame_00352.png,1,success,87.7906
frame_00354.png,1,success,87.5831
frame_00356.png,1,success,103.9784
frame_00355.png,1,success,87.4255
frame_00358.png,1,success,100.3797
frame_00357.png,1,success,100.9802
frame_00359.png,1,success,103.7612
frame_00362.png,1,success,104.8578
frame_00361.png,1,success,112.8386
frame_00360.png,1,success,101.042
frame_00364.png,1,success,101.2533
frame_00365.png,1,success,94.5876
frame_00363.png,1,success,100.997
frame_00367.png,1,success,87.8097
frame_00366.png,1,success,94.3812
frame_00368.png,1,success,104.7056
frame_00369.png,1,success,98.0282
frame_00370.png,1,success,108.2094
frame_00371.png,1,success,101.3175
frame_00372.png,1,success,111.6772
frame_00373.png,1,success,104.3526
frame_00374.png,1,success,77.299
frame_00376.png,1,success,77.5634
frame_00375.png,1,success,107.3459
